#head
#DDES_version	1.0
#datetime	202506301127
#experiment_ID	expID
#run_ID	5160815c-092d-49ea-946c-cf7bcb49432a
#DDES_type	intensity
#well_ID	D3
#assay_ID	HIV Triplex
#data
partition_ID	channel_ID	FI_endpoint
2	CRIMSON	34.84
3	CRIMSON	36.13
4	CRIMSON	35.17
5	CRIMSON	36.43
6	CRIMSON	36.06
7	CRIMSON	35.61
8	CRIMSON	35.16
9	CRIMSON	35.48
10	CRIMSON	35.05
11	CRIMSON	35.33
12	CRIMSON	34.6
13	CRIMSON	35.93
16	CRIMSON	34.58
273	CRIMSON	34.77
274	CRIMSON	35.32
275	CRIMSON	36.87
276	CRIMSON	34.88
277	CRIMSON	35.59
278	CRIMSON	33.64
279	CRIMSON	33.93
280	CRIMSON	33.49
281	CRIMSON	35.65
282	CRIMSON	36.35
283	CRIMSON	36.17
284	CRIMSON	36.22
285	CRIMSON	37.01
286	CRIMSON	35.55
287	CRIMSON	37.41
288	CRIMSON	36.46
289	CRIMSON	38.06
290	CRIMSON	36.32
291	CRIMSON	36.16
292	CRIMSON	34.7
293	CRIMSON	36.33
294	CRIMSON	33.31
295	CRIMSON	36.28
296	CRIMSON	34.66
297	CRIMSON	35.97
298	CRIMSON	35.44
299	CRIMSON	35.99
300	CRIMSON	36.76
301	CRIMSON	35.44
302	CRIMSON	34.58
303	CRIMSON	36.96
304	CRIMSON	36.09
305	CRIMSON	36.83
306	CRIMSON	36.59
307	CRIMSON	37.48
308	CRIMSON	35.3
309	CRIMSON	37
310	CRIMSON	36.92
311	CRIMSON	36.99
312	CRIMSON	35.99
313	CRIMSON	36.52
314	CRIMSON	34.97
315	CRIMSON	36.21
316	CRIMSON	35.45
317	CRIMSON	34.02
318	CRIMSON	35.63
319	CRIMSON	35.29
320	CRIMSON	35.85
321	CRIMSON	37.54
322	CRIMSON	35.15
323	CRIMSON	35.81
324	CRIMSON	36.96
325	CRIMSON	36.46
326	CRIMSON	37.13
327	CRIMSON	36.48
328	CRIMSON	36.93
329	CRIMSON	36.7
330	CRIMSON	37.03
331	CRIMSON	35.11
332	CRIMSON	36.65
333	CRIMSON	35.9
334	CRIMSON	35.5
335	CRIMSON	35.71
336	CRIMSON	35.78
337	CRIMSON	34.7
338	CRIMSON	34.71
339	CRIMSON	35.12
545	CRIMSON	36.26
546	CRIMSON	33.99
547	CRIMSON	33.35
548	CRIMSON	36.42
549	CRIMSON	36.2
550	CRIMSON	37.05
551	CRIMSON	35.81
552	CRIMSON	36.89
553	CRIMSON	36.63
554	CRIMSON	36.62
555	CRIMSON	36.02
556	CRIMSON	36.09
557	CRIMSON	34.8
558	CRIMSON	37.64
559	CRIMSON	36.31
560	CRIMSON	35.11
561	CRIMSON	34.97
562	CRIMSON	36.81
563	CRIMSON	36.41
564	CRIMSON	37.03
565	CRIMSON	37.14
566	CRIMSON	37.13
567	CRIMSON	37.9
568	CRIMSON	36.11
569	CRIMSON	54.48
570	CRIMSON	35.06
571	CRIMSON	35.68
572	CRIMSON	34.93
573	CRIMSON	35.95
574	CRIMSON	35.7
575	CRIMSON	34.29
576	CRIMSON	35.98
577	CRIMSON	35.79
578	CRIMSON	36.04
579	CRIMSON	36.22
580	CRIMSON	36.07
581	CRIMSON	36.31
582	CRIMSON	36.47
583	CRIMSON	35.38
584	CRIMSON	37.03
585	CRIMSON	36.69
586	CRIMSON	37.21
587	CRIMSON	37.09
588	CRIMSON	36.61
589	CRIMSON	35.8
590	CRIMSON	36.75
591	CRIMSON	35.83
592	CRIMSON	37.28
593	CRIMSON	36.6
594	CRIMSON	36.85
595	CRIMSON	36.37
596	CRIMSON	35.07
597	CRIMSON	35.45
598	CRIMSON	36.16
599	CRIMSON	34.9
600	CRIMSON	36.55
601	CRIMSON	36.6
602	CRIMSON	36.11
603	CRIMSON	35.85
604	CRIMSON	36.11
605	CRIMSON	35.52
606	CRIMSON	37.38
607	CRIMSON	36.58
608	CRIMSON	36.85
609	CRIMSON	36.69
610	CRIMSON	36.33
611	CRIMSON	36.12
612	CRIMSON	36.36
817	CRIMSON	35.74
818	CRIMSON	37.25
819	CRIMSON	36.85
820	CRIMSON	36.45
821	CRIMSON	36.7
822	CRIMSON	36.56
823	CRIMSON	36.14
824	CRIMSON	34.48
825	CRIMSON	35.76
826	CRIMSON	36.73
827	CRIMSON	34.62
828	CRIMSON	37.04
829	CRIMSON	37.52
830	CRIMSON	36.64
831	CRIMSON	38.08
832	CRIMSON	37.56
833	CRIMSON	38.06
834	CRIMSON	37.71
835	CRIMSON	37.57
836	CRIMSON	35.97
837	CRIMSON	36.42
838	CRIMSON	35.47
839	CRIMSON	36.38
840	CRIMSON	36.24
841	CRIMSON	36.78
842	CRIMSON	37.39
843	CRIMSON	36.89
844	CRIMSON	36.86
845	CRIMSON	36.47
846	CRIMSON	36.9
847	CRIMSON	37.85
848	CRIMSON	37.8
849	CRIMSON	38.29
850	CRIMSON	38.03
851	CRIMSON	38.27
852	CRIMSON	37.59
853	CRIMSON	37.2
854	CRIMSON	37.56
855	CRIMSON	37.4
856	CRIMSON	37.38
857	CRIMSON	37.33
858	CRIMSON	36.2
859	CRIMSON	36.33
860	CRIMSON	35.49
861	CRIMSON	35.31
862	CRIMSON	37.77
863	CRIMSON	35.24
864	CRIMSON	36.48
865	CRIMSON	33.94
866	CRIMSON	37.71
867	CRIMSON	36.7
868	CRIMSON	37.6
869	CRIMSON	37.13
870	CRIMSON	37.28
871	CRIMSON	38.03
872	CRIMSON	37.28
873	CRIMSON	37.63
874	CRIMSON	37.5
875	CRIMSON	36.2
876	CRIMSON	36.46
877	CRIMSON	35.66
878	CRIMSON	36.16
879	CRIMSON	35.76
880	CRIMSON	35.71
881	CRIMSON	33.86
882	CRIMSON	36.85
883	CRIMSON	36.4
1090	CRIMSON	34.44
1091	CRIMSON	33.86
1092	CRIMSON	36.9
1093	CRIMSON	36.67
1094	CRIMSON	35.51
1095	CRIMSON	36.4
1096	CRIMSON	36.52
1097	CRIMSON	37.21
1098	CRIMSON	36.74
1099	CRIMSON	35.83
1100	CRIMSON	35.83
1101	CRIMSON	35.2
1102	CRIMSON	34.55
1103	CRIMSON	36.14
1104	CRIMSON	33.02
1105	CRIMSON	35.72
1106	CRIMSON	37.22
1107	CRIMSON	35.96
1108	CRIMSON	36.8
1109	CRIMSON	37.06
1110	CRIMSON	36.52
1111	CRIMSON	36.49
1112	CRIMSON	36.22
1113	CRIMSON	37.3
1114	CRIMSON	35.62
1115	CRIMSON	36.24
1116	CRIMSON	36.5
1117	CRIMSON	35.01
1118	CRIMSON	35.34
1119	CRIMSON	34.58
1120	CRIMSON	35.02
1121	CRIMSON	34.6
1122	CRIMSON	34.98
1123	CRIMSON	34.34
1124	CRIMSON	35.94
1125	CRIMSON	36.52
1126	CRIMSON	37.25
1127	CRIMSON	36.59
1128	CRIMSON	37.22
1129	CRIMSON	36.92
1130	CRIMSON	36.66
1131	CRIMSON	37.13
1132	CRIMSON	36.58
1133	CRIMSON	37.53
1134	CRIMSON	38.02
1135	CRIMSON	35.58
1136	CRIMSON	38.06
1137	CRIMSON	36.62
1138	CRIMSON	36.8
1139	CRIMSON	36.55
1140	CRIMSON	35.73
1141	CRIMSON	35.49
1142	CRIMSON	36.05
1143	CRIMSON	35.82
1144	CRIMSON	36.51
1145	CRIMSON	36.18
1146	CRIMSON	36.81
1147	CRIMSON	36.54
1148	CRIMSON	37.51
1149	CRIMSON	36.5
1150	CRIMSON	38.02
1151	CRIMSON	37.15
1152	CRIMSON	37.34
1153	CRIMSON	37.47
1154	CRIMSON	37.17
1155	CRIMSON	36.61
1156	CRIMSON	36.79
1361	CRIMSON	34.51
1362	CRIMSON	35.29
1363	CRIMSON	36.04
1364	CRIMSON	34.62
1365	CRIMSON	35.51
1366	CRIMSON	35.9
1367	CRIMSON	34.58
1368	CRIMSON	34.48
1369	CRIMSON	34.56
1370	CRIMSON	36.29
1371	CRIMSON	33.9
1372	CRIMSON	35.42
1373	CRIMSON	37.14
1374	CRIMSON	36.84
1375	CRIMSON	36.92
1376	CRIMSON	35.43
1377	CRIMSON	35.49
1378	CRIMSON	35.24
1379	CRIMSON	36.37
1380	CRIMSON	34.64
1381	CRIMSON	36.76
1382	CRIMSON	34.48
1383	CRIMSON	35.44
1384	CRIMSON	36.66
1385	CRIMSON	36.58
1386	CRIMSON	36.85
1387	CRIMSON	36.02
1388	CRIMSON	36.96
1389	CRIMSON	36.02
1390	CRIMSON	36.23
1391	CRIMSON	37.32
1392	CRIMSON	36.14
1393	CRIMSON	35.73
1394	CRIMSON	36.07
1395	CRIMSON	36.24
1396	CRIMSON	36.23
1397	CRIMSON	36.14
1398	CRIMSON	35.72
1399	CRIMSON	36.09
1400	CRIMSON	35.04
1401	CRIMSON	36.05
1402	CRIMSON	35.34
1403	CRIMSON	35.63
1404	CRIMSON	36.11
1405	CRIMSON	36.4
1406	CRIMSON	34.52
1407	CRIMSON	36.16
1408	CRIMSON	36.58
1409	CRIMSON	37.53
1410	CRIMSON	36.59
1411	CRIMSON	36.36
1412	CRIMSON	36.84
