#head
#DDES_version	1.0
#datetime	202506301127
#experiment_ID	expID
#run_ID	5160815c-092d-49ea-946c-cf7bcb49432a
#DDES_type	intensity
#well_ID	H3
#assay_ID	HIV Triplex
#data
partition_ID	channel_ID	FI_endpoint
3	CRIMSON	36.57
4	CRIMSON	33.74
274	CRIMSON	32.66
275	CRIMSON	32.64
276	CRIMSON	30.45
277	CRIMSON	33.56
278	CRIMSON	33.9
279	CRIMSON	33.29
280	CRIMSON	35.08
281	CRIMSON	34.86
282	CRIMSON	34.36
283	CRIMSON	34.07
284	CRIMSON	35.09
285	CRIMSON	34.33
286	CRIMSON	32.89
287	CRIMSON	33.25
288	CRIMSON	33.7
289	CRIMSON	31.66
290	CRIMSON	33.74
291	CRIMSON	34.22
292	CRIMSON	33.08
293	CRIMSON	35.39
294	CRIMSON	34.29
295	CRIMSON	34.77
296	CRIMSON	34.83
297	CRIMSON	34.78
298	CRIMSON	34.72
299	CRIMSON	33.95
300	CRIMSON	34.37
301	CRIMSON	33.98
302	CRIMSON	33.25
303	CRIMSON	34.83
304	CRIMSON	33.43
305	CRIMSON	34.34
306	CRIMSON	32.55
307	CRIMSON	33.84
308	CRIMSON	34.3
309	CRIMSON	35.03
310	CRIMSON	34.4
311	CRIMSON	36
312	CRIMSON	34.94
313	CRIMSON	35.94
314	CRIMSON	36.27
315	CRIMSON	36.32
316	CRIMSON	35.26
317	CRIMSON	34.79
318	CRIMSON	33.91
320	CRIMSON	34.12
321	CRIMSON	33.62
322	CRIMSON	33.29
323	CRIMSON	33.71
324	CRIMSON	33.45
325	CRIMSON	34.95
326	CRIMSON	33.75
327	CRIMSON	35.57
328	CRIMSON	35.52
329	CRIMSON	35.84
330	CRIMSON	34.36
331	CRIMSON	35.12
332	CRIMSON	34.71
333	CRIMSON	35.11
334	CRIMSON	34.55
335	CRIMSON	35.02
336	CRIMSON	34.39
337	CRIMSON	33.77
338	CRIMSON	33.42
339	CRIMSON	33.8
546	CRIMSON	34.33
547	CRIMSON	36.36
548	CRIMSON	34.61
549	CRIMSON	34.85
550	CRIMSON	33.05
551	CRIMSON	34.53
552	CRIMSON	33.87
553	CRIMSON	33.14
554	CRIMSON	33.46
555	CRIMSON	33.2
556	CRIMSON	33.77
557	CRIMSON	34.61
558	CRIMSON	34.2
559	CRIMSON	35.83
560	CRIMSON	35.06
561	CRIMSON	35.2
562	CRIMSON	33.89
563	CRIMSON	34.21
564	CRIMSON	35.25
565	CRIMSON	35.48
566	CRIMSON	33.16
567	CRIMSON	34.54
568	CRIMSON	34.79
569	CRIMSON	36.51
570	CRIMSON	36.18
571	CRIMSON	34.48
572	CRIMSON	35.8
573	CRIMSON	35.24
574	CRIMSON	33.62
575	CRIMSON	36.01
576	CRIMSON	35.05
577	CRIMSON	34.9
578	CRIMSON	35.06
579	CRIMSON	34.72
580	CRIMSON	34.68
581	CRIMSON	32.55
582	CRIMSON	33.78
583	CRIMSON	34.94
584	CRIMSON	35.04
