#head
#DDES_version	1.0
#datetime	202506301127
#experiment_ID	expID
#run_ID	5160815c-092d-49ea-946c-cf7bcb49432a
#DDES_type	intensity
#well_ID	B1
#assay_ID	HIV Triplex
#data
partition_ID	channel_ID	FI_endpoint
4	CRIMSON	33.94
6	CRIMSON	34.79
7	CRIMSON	35.49
29	CRIMSON	76.96
273	CRIMSON	34.84
274	CRIMSON	34.78
275	CRIMSON	35.93
276	CRIMSON	36.21
277	CRIMSON	37.6
278	CRIMSON	75.46
279	CRIMSON	36.54
280	CRIMSON	34.2
281	CRIMSON	35.37
282	CRIMSON	36.05
283	CRIMSON	36.31
284	CRIMSON	36.38
285	CRIMSON	34.81
286	CRIMSON	33.93
287	CRIMSON	35.4
288	CRIMSON	35.09
289	CRIMSON	36.28
290	CRIMSON	35.24
291	CRIMSON	35.71
292	CRIMSON	77.02
293	CRIMSON	35.92
294	CRIMSON	37.82
295	CRIMSON	36.62
296	CRIMSON	80.44
297	CRIMSON	37.78
298	CRIMSON	35.69
299	CRIMSON	37.48
300	CRIMSON	77.35
301	CRIMSON	37.15
302	CRIMSON	36.23
303	CRIMSON	36.56
304	CRIMSON	36.49
305	CRIMSON	36.54
306	CRIMSON	36.22
307	CRIMSON	36.26
308	CRIMSON	36.73
309	CRIMSON	36.73
310	CRIMSON	36.58
311	CRIMSON	35.88
312	CRIMSON	36.56
313	CRIMSON	35.44
314	CRIMSON	35.26
315	CRIMSON	36.21
316	CRIMSON	34.54
317	CRIMSON	34.16
318	CRIMSON	36.87
319	CRIMSON	35.65
320	CRIMSON	36.69
321	CRIMSON	36.31
322	CRIMSON	36.6
323	CRIMSON	66.84
324	CRIMSON	36.42
325	CRIMSON	37.35
326	CRIMSON	37.54
327	CRIMSON	37.4
328	CRIMSON	37.98
329	CRIMSON	35.87
330	CRIMSON	38.33
331	CRIMSON	37.1
332	CRIMSON	36.15
333	CRIMSON	37.03
334	CRIMSON	36.96
335	CRIMSON	35.08
336	CRIMSON	38.29
337	CRIMSON	35.64
338	CRIMSON	36.59
339	CRIMSON	36.24
546	CRIMSON	36.01
547	CRIMSON	38.2
548	CRIMSON	36.11
549	CRIMSON	36.35
550	CRIMSON	36.43
551	CRIMSON	37.17
552	CRIMSON	36.03
553	CRIMSON	34.93
554	CRIMSON	35.58
555	CRIMSON	36.18
556	CRIMSON	36.47
557	CRIMSON	37.54
558	CRIMSON	37.16
559	CRIMSON	37.59
560	CRIMSON	37.14
561	CRIMSON	36.73
562	CRIMSON	35.14
563	CRIMSON	36.69
564	CRIMSON	36.81
565	CRIMSON	37.12
566	CRIMSON	74.3
567	CRIMSON	35.36
568	CRIMSON	36.8
569	CRIMSON	35.97
570	CRIMSON	35.33
571	CRIMSON	35.66
572	CRIMSON	35.75
573	CRIMSON	36.11
574	CRIMSON	36.73
575	CRIMSON	34.69
576	CRIMSON	37.42
577	CRIMSON	36.53
578	CRIMSON	38.39
579	CRIMSON	72.7
580	CRIMSON	37.83
581	CRIMSON	79.53
582	CRIMSON	36.88
583	CRIMSON	38.1
584	CRIMSON	37.58
585	CRIMSON	35.37
586	CRIMSON	37.67
587	CRIMSON	37.03
588	CRIMSON	38.34
589	CRIMSON	36.52
590	CRIMSON	35.87
591	CRIMSON	37.27
592	CRIMSON	36.88
593	CRIMSON	36
594	CRIMSON	37.05
595	CRIMSON	36.41
596	CRIMSON	37.33
597	CRIMSON	36.72
598	CRIMSON	35.94
599	CRIMSON	36.28
600	CRIMSON	36.94
601	CRIMSON	35.91
602	CRIMSON	36.6
603	CRIMSON	35.45
